index_code,index_name,date,open,high,low,close,vol,amount,change_pct
801130,纺织服装,2020-12-31,1776.44,1794.08,1774.45,1783.63,8.33,77.03,0.69
801130,纺织服装,2020-12-30,1764.75,1775.47,1757.74,1771.32,7.24,54.55,0.15
801130,纺织服装,2020-12-29,1761.86,1771.44,1755.43,1768.65,8.39,70.93,0.12
801130,纺织服装,2020-12-28,1769.40,1773.12,1762.40,1766.49,8.70,69.76,-0.09
801130,纺织服装,2020-12-25,1740.30,1773.41,1733.67,1768.15,7.81,62.74,0.96
801130,纺织服装,2020-12-24,1788.58,1788.58,1749.02,1751.27,9.33,69.42,-2.28
801130,纺织服装,2020-12-23,1799.79,1802.61,1785.40,1792.17,9.42,73.80,-0.84
801130,纺织服装,2020-12-22,1801.83,1831.12,1794.87,1807.38,9.09,77.00,-0.01
801130,纺织服装,2020-12-21,1806.41,1812.60,1794.02,1807.57,6.51,64.96,0.05
801130,纺织服装,2020-12-18,1816.71,1823.07,1802.36,1806.75,6.25,57.66,-0.90
801130,纺织服装,2020-12-17,1819.27,1824.15,1796.16,1823.21,8.13,68.74,-0.11
801130,纺织服装,2020-12-16,1842.48,1842.75,1823.88,1825.26,7.84,68.15,-1.32
801130,纺织服装,2020-12-15,1843.84,1851.63,1838.22,1849.58,7.19,70.85,-0.04
801130,纺织服装,2020-12-14,1837.36,1852.59,1833.05,1850.30,5.91,53.52,0.47
801130,纺织服装,2020-12-11,1859.97,1859.97,1820.76,1841.68,7.76,64.79,-0.87
801130,纺织服装,2020-12-10,1857.54,1867.48,1851.74,1857.81,5.36,49.24,-0.23
801130,纺织服装,2020-12-09,1894.64,1894.67,1862.09,1862.09,6.61,56.70,-1.63
801130,纺织服装,2020-12-08,1898.15,1900.69,1890.31,1892.99,5.82,50.75,-0.20
801130,纺织服装,2020-12-07,1894.86,1901.45,1889.06,1896.71,6.26,54.04,0.06
801130,纺织服装,2020-12-04,1901.49,1901.62,1887.90,1895.49,5.62,49.29,-0.21
801130,纺织服装,2020-12-03,1891.82,1902.78,1885.80,1899.51,6.08,57.90,0.34
801130,纺织服装,2020-12-02,1901.00,1903.26,1887.92,1893.14,6.44,54.35,-0.50
801130,纺织服装,2020-12-01,1884.11,1904.42,1880.55,1902.72,6.81,61.16,0.92
801130,纺织服装,2020-11-30,1886.62,1896.07,1883.09,1885.31,7.28,65.14,-0.08
801130,纺织服装,2020-11-27,1892.45,1892.45,1869.90,1886.79,6.19,52.51,-0.26
801130,纺织服装,2020-11-26,1893.38,1902.57,1884.00,1891.77,6.50,59.77,-0.23
801130,纺织服装,2020-11-25,1922.14,1922.36,1896.05,1896.05,6.96,64.69,-1.20
801130,纺织服装,2020-11-24,1921.68,1924.26,1913.24,1919.08,7.23,60.40,-0.47
801130,纺织服装,2020-11-23,1918.62,1932.05,1909.40,1928.06,9.15,80.54,0.29
801130,纺织服装,2020-11-20,1918.91,1922.53,1914.05,1922.53,6.81,69.79,0.01
801130,纺织服装,2020-11-19,1909.91,1923.17,1901.76,1922.43,7.05,71.09,0.30
801130,纺织服装,2020-11-18,1918.82,1924.31,1908.23,1916.75,7.41,66.48,-0.09
801130,纺织服装,2020-11-17,1918.87,1920.66,1907.68,1918.51,9.16,76.24,-0.15
