,index_code,index_name,date,open,high,low,close,vol,amount,change_pct
0,801780,银行,2020-12-31,3656.17,3724.48,3655.22,3696.86,33.70,260.26,1.07
1,801780,银行,2020-12-30,3641.41,3657.76,3619.42,3657.76,23.12,202.03,0.28
2,801780,银行,2020-12-29,3645.53,3660.73,3635.82,3647.63,22.47,192.63,0.26
3,801780,银行,2020-12-28,3605.08,3650.64,3597.47,3638.16,22.15,199.04,0.69
4,801780,银行,2020-12-25,3609.83,3614.44,3572.44,3613.38,16.08,131.65,0.16
5,801780,银行,2020-12-24,3596.23,3637.14,3595.09,3607.63,16.33,141.41,0.54
6,801780,银行,2020-12-23,3576.39,3594.51,3566.03,3588.09,20.83,169.67,0.26
7,801780,银行,2020-12-22,3637.91,3647.39,3576.58,3578.69,27.40,215.03,-1.69
8,801780,银行,2020-12-21,3648.61,3661.27,3615.48,3640.33,20.34,172.80,-0.35
9,801780,银行,2020-12-18,3694.67,3709.13,3639.79,3653.22,20.46,180.93,-1.35
10,801780,银行,2020-12-17,3677.56,3704.08,3642.30,3703.23,25.99,198.34,0.55
11,801780,银行,2020-12-16,3689.07,3709.41,3669.73,3682.82,21.12,157.77,0.15
12,801780,银行,2020-12-15,3703.88,3703.88,3632.18,3677.30,25.14,190.30,-0.78
13,801780,银行,2020-12-14,3686.89,3726.09,3686.40,3706.37,22.55,181.46,1.21
14,801780,银行,2020-12-11,3714.06,3717.96,3657.45,3662.08,29.05,222.93,-1.26
15,801780,银行,2020-12-10,3724.67,3743.64,3685.34,3708.90,25.36,184.12,-0.60
16,801780,银行,2020-12-09,3744.14,3783.67,3730.67,3731.46,29.39,218.06,-0.03
17,801780,银行,2020-12-08,3756.08,3778.93,3724.90,3732.62,27.95,206.55,-0.61
18,801780,银行,2020-12-07,3837.01,3842.41,3742.13,3755.50,32.40,260.60,-2.25
19,801780,银行,2020-12-04,3882.15,3882.15,3808.28,3842.09,36.37,274.81,-1.33
20,801780,银行,2020-12-03,3900.76,3918.86,3847.31,3893.94,41.77,307.97,-0.15
21,801780,银行,2020-12-02,3908.27,3934.34,3868.30,3899.86,40.19,308.76,-0.43
22,801780,银行,2020-12-01,3812.25,3937.25,3799.40,3916.87,57.24,422.65,2.88
23,801780,银行,2020-11-30,3876.33,4001.10,3807.35,3807.35,81.51,607.84,-0.99
24,801780,银行,2020-11-27,3779.95,3845.24,3766.40,3845.24,48.76,328.33,2.25
25,801780,银行,2020-11-26,3712.30,3767.53,3712.09,3760.59,19.90,168.01,1.42
26,801780,银行,2020-11-25,3767.66,3788.04,3707.22,3708.06,21.82,172.59,-0.84
27,801780,银行,2020-11-24,3752.40,3765.52,3733.61,3739.40,20.35,168.04,-0.55
28,801780,银行,2020-11-23,3680.36,3767.57,3680.36,3760.22,29.29,253.82,2.08
29,801780,银行,2020-11-20,3690.30,3690.30,3665.86,3683.75,16.80,148.85,-0.61
30,801780,银行,2020-11-19,3678.03,3713.19,3657.05,3706.25,23.56,215.44,0.75
31,801780,银行,2020-11-18,3590.27,3691.49,3590.27,3678.55,31.24,279.89,2.31
32,801780,银行,2020-11-17,3551.01,3599.21,3548.69,3595.62,17.11,153.77,1.29
33,801780,银行,2020-11-16,3543.13,3553.24,3535.11,3549.98,14.88,130.90,0.46
34,801780,银行,2020-11-13,3583.48,3583.48,3512.99,3533.60,19.90,173.24,-1.91
35,801780,银行,2020-11-12,3628.97,3636.29,3598.78,3602.41,15.06,125.83,-1.13
36,801780,银行,2020-11-11,3620.22,3653.89,3609.68,3643.69,24.02,189.81,0.76
37,801780,银行,2020-11-10,3622.88,3655.93,3605.55,3616.04,24.88,209.61,0.74
38,801780,银行,2020-11-09,3575.29,3598.64,3570.76,3589.35,23.28,185.16,0.91
39,801780,银行,2020-11-06,3567.53,3567.53,3532.39,3556.98,17.48,146.49,-0.35
40,801780,银行,2020-11-05,3603.51,3611.32,3556.66,3569.49,18.74,174.20,-0.41
41,801780,银行,2020-11-04,3567.13,3590.27,3544.51,3584.23,18.07,180.02,1.66
42,801780,银行,2020-11-03,3508.11,3565.76,3508.11,3525.76,19.74,181.60,1.15
43,801780,银行,2020-11-02,3498.70,3512.99,3458.07,3485.57,20.27,165.29,-0.09
44,801780,银行,2020-10-30,3527.12,3562.39,3477.38,3488.71,22.14,173.11,-0.85
45,801780,银行,2020-10-29,3483.94,3545.01,3483.94,3518.72,18.11,156.57,0.04
46,801780,银行,2020-10-28,3555.96,3565.05,3507.62,3517.36,19.29,166.72,-1.03
47,801780,银行,2020-10-27,3567.71,3576.68,3549.54,3554.01,15.52,131.14,-0.39
48,801780,银行,2020-10-26,3643.18,3644.08,3556.98,3567.75,22.50,184.26,-1.87
49,801780,银行,2020-10-23,3602.55,3678.81,3602.09,3635.83,26.32,217.81,0.62
50,801780,银行,2020-10-22,3627.54,3673.09,3587.40,3613.31,21.31,190.00,-0.20
51,801780,银行,2020-10-21,3562.48,3622.66,3545.74,3620.44,25.35,208.45,1.82
52,801780,银行,2020-10-20,3572.58,3572.58,3539.02,3555.80,20.35,158.94,-0.48
53,801780,银行,2020-10-19,3587.42,3672.92,3569.54,3572.96,37.21,309.07,0.42
54,801780,银行,2020-10-16,3493.47,3584.79,3493.47,3558.04,35.65,300.14,1.70
55,801780,银行,2020-10-15,3449.96,3522.24,3449.96,3498.56,22.96,225.34,1.50
56,801780,银行,2020-10-14,3449.55,3450.32,3427.54,3446.94,15.38,123.56,0.03
57,801780,银行,2020-10-13,3436.85,3450.58,3424.83,3445.82,19.04,143.30,0.07
58,801780,银行,2020-10-12,3360.02,3448.88,3358.51,3443.47,26.68,229.98,2.75
59,801780,银行,2020-10-09,3367.16,3376.01,3349.45,3351.44,14.17,120.26,0.26
60,801780,银行,2020-09-30,3354.82,3371.39,3328.20,3342.61,16.06,138.59,-0.20
61,801780,银行,2020-09-29,3400.53,3400.90,3349.31,3349.31,12.46,118.11,-1.23
62,801780,银行,2020-09-28,3381.06,3398.78,3372.74,3391.12,12.78,88.64,0.41
63,801780,银行,2020-09-25,3384.85,3394.04,3372.52,3377.33,11.59,89.07,-0.11
64,801780,银行,2020-09-24,3416.58,3416.58,3376.01,3381.05,15.43,126.83,-1.25
65,801780,银行,2020-09-23,3443.34,3447.87,3422.54,3423.86,12.22,97.97,-0.51
66,801780,银行,2020-09-22,3464.54,3488.78,3435.34,3441.41,17.47,138.92,-1.13
67,801780,银行,2020-09-21,3506.75,3510.05,3478.15,3480.74,16.32,134.53,-0.75
68,801780,银行,2020-09-18,3437.43,3507.18,3431.21,3507.18,25.83,218.81,2.12
69,801780,银行,2020-09-17,3446.00,3460.99,3433.20,3434.54,12.82,114.59,-0.30
70,801780,银行,2020-09-16,3435.36,3455.94,3426.66,3444.72,13.58,111.04,0.34
71,801780,银行,2020-09-15,3415.74,3442.72,3411.07,3433.22,12.78,109.54,0.31
72,801780,银行,2020-09-14,3413.57,3422.74,3399.72,3422.64,13.75,114.93,0.37
73,801780,银行,2020-09-11,3434.68,3434.68,3394.54,3410.10,15.93,130.80,-0.79
74,801780,银行,2020-09-10,3463.47,3463.47,3429.64,3437.09,18.63,150.97,-0.23
75,801780,银行,2020-09-09,3439.71,3472.87,3434.63,3444.96,18.34,150.03,-0.53
76,801780,银行,2020-09-08,3422.59,3463.49,3422.19,3463.34,20.33,177.25,1.61
77,801780,银行,2020-09-07,3413.98,3449.49,3407.63,3408.43,17.29,143.15,-0.36
78,801780,银行,2020-09-04,3408.46,3425.73,3400.36,3420.90,16.40,127.38,-0.41
79,801780,银行,2020-09-03,3451.04,3466.20,3428.10,3434.93,18.13,150.68,-0.46
80,801780,银行,2020-09-02,3471.44,3471.44,3430.30,3450.77,22.57,187.15,-0.60
81,801780,银行,2020-09-01,3467.56,3480.98,3457.72,3471.44,19.85,169.28,-0.23
82,801780,银行,2020-08-31,3516.74,3550.16,3476.45,3479.32,33.27,301.87,-0.76
83,801780,银行,2020-08-28,3421.65,3505.86,3411.43,3505.86,25.06,229.15,2.31
84,801780,银行,2020-08-27,3435.35,3435.35,3406.68,3426.68,14.78,114.94,-0.13
85,801780,银行,2020-08-26,3461.74,3462.74,3424.74,3431.21,17.40,138.94,-0.82
86,801780,银行,2020-08-25,3466.91,3485.49,3452.41,3459.70,15.44,126.78,0.17
87,801780,银行,2020-08-24,3487.13,3491.42,3452.78,3453.71,17.09,146.16,-0.63
88,801780,银行,2020-08-21,3491.72,3491.72,3460.45,3475.56,16.83,142.25,0.25
89,801780,银行,2020-08-20,3508.59,3508.59,3461.44,3466.81,22.55,186.71,-1.49
90,801780,银行,2020-08-19,3546.85,3556.41,3519.08,3519.08,25.22,205.68,-0.88
91,801780,银行,2020-08-18,3576.27,3576.27,3532.74,3550.46,32.66,252.01,-0.93
92,801780,银行,2020-08-17,3493.46,3617.60,3493.46,3583.61,61.65,484.00,2.81
93,801780,银行,2020-08-14,3434.56,3487.17,3434.49,3485.62,23.84,192.37,1.50
94,801780,银行,2020-08-13,3458.94,3459.62,3434.00,3434.00,17.54,148.42,-0.56
95,801780,银行,2020-08-12,3439.20,3471.63,3416.34,3453.40,26.25,218.84,0.61
96,801780,银行,2020-08-11,3426.48,3500.63,3426.48,3432.54,35.81,321.18,0.29
97,801780,银行,2020-08-10,3390.51,3436.19,3366.81,3422.78,23.42,207.80,0.99
98,801780,银行,2020-08-07,3408.14,3420.26,3374.90,3389.09,21.15,173.54,-0.91
99,801780,银行,2020-08-06,3398.37,3429.35,3378.36,3420.14,23.07,197.46,0.84
