index_code,index_name,date,open,high,low,close,vol,amount,change_pct
801880,汽车,2020-12-31,5641.50,5747.65,5629.70,5708.20,32.23,453.26,1.68
801880,汽车,2020-12-30,5510.67,5669.37,5510.62,5613.80,26.68,410.44,1.96
801880,汽车,2020-12-29,5662.57,5665.85,5503.23,5505.99,29.99,416.55,-2.98
801880,汽车,2020-12-28,5606.42,5711.94,5574.56,5675.16,31.69,435.00,1.15
801880,汽车,2020-12-25,5568.61,5632.62,5538.62,5610.52,27.91,348.33,0.25
801880,汽车,2020-12-24,5683.68,5683.70,5574.39,5596.39,33.89,412.84,-1.67
801880,汽车,2020-12-23,5579.19,5744.46,5579.19,5691.24,36.71,502.20,1.89
801880,汽车,2020-12-22,5751.88,5780.98,5584.90,5585.68,38.43,554.60,-3.60
801880,汽车,2020-12-21,5617.46,5812.60,5596.39,5794.47,37.30,577.50,3.41
801880,汽车,2020-12-18,5516.77,5655.41,5509.93,5603.23,31.11,442.55,1.44
801880,汽车,2020-12-17,5489.18,5535.03,5443.46,5523.50,27.35,337.14,0.23
801880,汽车,2020-12-16,5616.00,5616.03,5503.72,5510.90,26.00,332.39,-1.64
801880,汽车,2020-12-15,5526.08,5623.80,5496.24,5602.53,29.75,408.78,1.39
801880,汽车,2020-12-14,5425.98,5529.08,5366.11,5525.88,29.48,399.13,1.52
801880,汽车,2020-12-11,5487.29,5490.80,5349.89,5443.26,28.15,380.45,-0.61
801880,汽车,2020-12-10,5495.64,5526.33,5416.07,5476.61,25.97,352.72,-1.19
801880,汽车,2020-12-09,5705.57,5713.47,5542.61,5542.61,31.64,418.60,-2.74
801880,汽车,2020-12-08,5657.66,5721.85,5649.75,5698.77,29.16,421.32,1.20
801880,汽车,2020-12-07,5675.40,5675.42,5622.49,5631.16,28.25,382.83,-1.12
801880,汽车,2020-12-04,5702.44,5765.31,5682.13,5694.80,32.10,407.99,-0.51
801880,汽车,2020-12-03,5768.73,5791.20,5676.78,5723.84,40.02,490.83,-0.66
801880,汽车,2020-12-02,5816.24,5823.37,5747.67,5761.88,37.75,522.66,-1.55
801880,汽车,2020-12-01,5693.69,5863.81,5675.25,5852.85,38.73,517.79,2.10
801880,汽车,2020-11-30,5752.55,5797.41,5686.63,5732.70,35.67,496.84,-0.70
801880,汽车,2020-11-27,5738.24,5826.09,5676.60,5773.40,39.00,524.67,1.00
801880,汽车,2020-11-26,5838.38,5838.39,5654.99,5716.45,40.04,539.50,-2.76
801880,汽车,2020-11-25,5905.40,6051.05,5873.36,5878.78,45.98,610.38,-0.41
801880,汽车,2020-11-24,6006.87,6062.20,5898.23,5903.15,43.77,598.68,-0.57
801880,汽车,2020-11-23,5863.35,5947.04,5783.58,5936.73,47.58,619.50,1.49
801880,汽车,2020-11-20,5668.29,5860.77,5664.35,5849.51,43.40,593.72,3.54
801880,汽车,2020-11-19,5736.61,5744.02,5609.43,5649.57,34.93,477.25,-0.62
801880,汽车,2020-11-18,5654.82,5705.52,5615.26,5684.75,32.35,436.49,0.07
801880,汽车,2020-11-17,5651.77,5761.40,5642.85,5680.50,36.94,516.15,1.05
801880,汽车,2020-11-16,5637.94,5637.94,5529.39,5621.41,27.56,393.59,-0.37
801880,汽车,2020-11-13,5667.54,5685.37,5586.58,5642.46,23.94,369.22,1.01
801880,汽车,2020-11-12,5567.99,5635.14,5548.35,5586.14,20.35,339.38,0.90
801880,汽车,2020-11-11,5672.57,5724.43,5536.06,5536.06,24.48,424.61,-3.17
801880,汽车,2020-11-10,5839.70,5839.70,5677.37,5717.31,33.00,492.68,-2.72
801880,汽车,2020-11-09,5853.27,5886.77,5783.07,5877.01,36.23,524.64,0.51
801880,汽车,2020-11-06,5901.24,5976.72,5752.41,5847.36,39.35,621.92,-0.53
801880,汽车,2020-11-05,5690.44,5878.57,5679.66,5878.57,43.01,617.69,5.09
801880,汽车,2020-11-04,5463.51,5593.80,5449.57,5593.80,32.52,475.80,2.79
801880,汽车,2020-11-03,5509.47,5509.47,5383.51,5441.85,31.94,481.83,-0.33
801880,汽车,2020-11-02,5331.49,5470.19,5315.99,5460.11,33.51,474.68,2.87
801880,汽车,2020-10-30,5378.42,5474.82,5298.00,5307.64,36.12,525.95,-0.76
801880,汽车,2020-10-29,5144.83,5423.32,5144.83,5348.05,31.38,467.44,2.31
801880,汽车,2020-10-28,5112.77,5250.38,5104.65,5227.18,25.01,373.03,2.15
801880,汽车,2020-10-27,5102.11,5132.88,5070.05,5116.98,19.48,262.57,-0.35
801880,汽车,2020-10-26,5073.66,5171.28,5024.64,5134.73,21.46,280.57,0.53
801880,汽车,2020-10-23,5147.85,5208.74,5084.22,5107.86,23.22,319.74,-0.92
801880,汽车,2020-10-22,5134.95,5188.15,5053.20,5155.46,24.92,338.58,0.01
801880,汽车,2020-10-21,5173.22,5200.51,5122.56,5154.89,25.87,350.36,-0.66
801880,汽车,2020-10-20,4996.18,5189.16,4988.02,5189.16,24.42,346.52,3.51
801880,汽车,2020-10-19,5056.02,5070.64,4993.62,5012.97,21.93,269.20,-0.63
801880,汽车,2020-10-16,5101.02,5101.02,5007.54,5044.92,24.77,327.78,-1.35
801880,汽车,2020-10-15,5175.60,5209.78,5113.82,5113.82,30.09,387.22,-0.18
801880,汽车,2020-10-14,5156.32,5172.58,5095.67,5123.30,28.64,355.50,-0.69
801880,汽车,2020-10-13,5071.53,5176.24,5015.71,5158.82,27.01,358.71,1.69
801880,汽车,2020-10-12,4982.87,5073.22,4973.09,5073.22,26.44,343.99,3.23
801880,汽车,2020-10-09,4876.10,4946.54,4874.77,4914.27,21.02,292.35,3.32
801880,汽车,2020-09-30,4727.19,4790.27,4702.53,4756.45,16.19,224.30,0.84
801880,汽车,2020-09-29,4742.44,4742.44,4701.68,4716.91,16.78,206.28,0.14
801880,汽车,2020-09-28,4746.38,4748.44,4702.86,4710.11,16.89,197.06,-0.32
801880,汽车,2020-09-25,4773.78,4773.78,4695.57,4725.00,15.86,193.26,-0.34
801880,汽车,2020-09-24,4842.13,4842.40,4739.75,4740.99,20.21,230.04,-2.98
801880,汽车,2020-09-23,4885.97,4900.07,4849.96,4886.61,17.40,227.27,0.50
801880,汽车,2020-09-22,4921.86,4931.84,4848.97,4862.32,21.76,279.89,-2.00
801880,汽车,2020-09-21,5057.00,5071.05,4952.60,4961.51,23.96,338.35,-1.79
801880,汽车,2020-09-18,5017.11,5051.82,4977.00,5051.82,27.28,360.64,0.41
801880,汽车,2020-09-17,4864.70,5057.01,4859.82,5031.32,29.50,393.60,3.48
801880,汽车,2020-09-16,4785.58,4872.90,4785.56,4861.94,23.07,298.00,1.37
801880,汽车,2020-09-15,4716.58,4803.92,4705.04,4796.33,22.77,287.38,1.89
801880,汽车,2020-09-14,4682.76,4713.05,4664.17,4707.22,20.55,237.00,0.77
801880,汽车,2020-09-11,4603.64,4671.31,4582.04,4671.31,21.41,228.62,1.37
801880,汽车,2020-09-10,4694.47,4708.75,4598.18,4608.24,27.97,279.54,-0.86
