,index_code,index_name,date,open,high,low,close,vol,amount,change_pct
0,801230,综合,2020-12-31,2386.11,2404.31,2381.77,2397.44,4.64,32.27,0.54
1,801230,综合,2020-12-30,2343.14,2399.62,2343.14,2384.67,4.35,30.65,1.48
2,801230,综合,2020-12-29,2331.53,2363.77,2328.86,2349.93,4.78,32.86,0.55
3,801230,综合,2020-12-28,2364.15,2364.15,2325.79,2337.05,5.45,34.50,-0.82
4,801230,综合,2020-12-25,2335.05,2358.97,2332.58,2356.41,4.13,26.85,0.76
5,801230,综合,2020-12-24,2379.32,2379.61,2338.60,2338.60,4.30,29.51,-1.96
6,801230,综合,2020-12-23,2355.30,2389.63,2355.23,2385.42,5.13,37.44,1.50
7,801230,综合,2020-12-22,2374.34,2397.97,2347.26,2350.14,4.43,35.04,-1.19
8,801230,综合,2020-12-21,2354.60,2384.01,2340.87,2378.39,3.87,28.80,0.82
9,801230,综合,2020-12-18,2334.97,2359.06,2331.75,2359.06,3.36,24.47,1.15
10,801230,综合,2020-12-17,2307.22,2335.30,2296.49,2332.13,3.38,23.60,1.00
11,801230,综合,2020-12-16,2325.91,2325.91,2302.53,2308.97,3.27,23.40,-0.64
12,801230,综合,2020-12-15,2353.28,2353.28,2318.30,2323.88,3.35,24.03,-1.60
13,801230,综合,2020-12-14,2355.46,2361.99,2333.89,2361.60,3.70,26.37,0.47
14,801230,综合,2020-12-11,2390.76,2393.40,2338.73,2350.51,4.35,31.96,-1.55
15,801230,综合,2020-12-10,2371.38,2403.24,2360.62,2387.53,3.38,25.21,0.44
16,801230,综合,2020-12-09,2414.93,2414.93,2376.34,2377.17,2.81,21.51,-1.30
17,801230,综合,2020-12-08,2393.69,2418.77,2393.69,2408.42,2.74,21.22,0.40
18,801230,综合,2020-12-07,2399.06,2409.29,2392.91,2398.83,2.94,23.07,-0.07
19,801230,综合,2020-12-04,2392.44,2402.11,2384.01,2400.41,2.55,19.76,0.13
20,801230,综合,2020-12-03,2388.71,2400.69,2374.01,2397.40,3.11,22.58,0.33
21,801230,综合,2020-12-02,2389.91,2397.11,2380.10,2389.44,3.15,25.81,-0.08
22,801230,综合,2020-12-01,2358.36,2393.94,2354.24,2391.28,2.59,21.91,1.41
23,801230,综合,2020-11-30,2376.93,2391.49,2355.49,2358.13,2.86,23.59,-0.55
24,801230,综合,2020-11-27,2376.91,2380.36,2346.64,2371.12,2.51,22.17,-0.20
25,801230,综合,2020-11-26,2412.92,2416.66,2359.81,2375.90,2.75,26.50,-1.50
26,801230,综合,2020-11-25,2440.24,2447.99,2411.94,2412.09,3.35,27.03,-0.63
27,801230,综合,2020-11-24,2448.89,2455.18,2417.43,2427.33,3.29,26.37,-0.55
28,801230,综合,2020-11-23,2419.34,2453.46,2411.35,2440.78,3.80,31.58,1.09
29,801230,综合,2020-11-20,2386.74,2416.03,2386.71,2414.46,3.01,25.65,1.19
30,801230,综合,2020-11-19,2378.77,2389.84,2362.33,2386.04,2.46,23.27,0.09
31,801230,综合,2020-11-18,2378.82,2396.34,2377.71,2383.93,3.04,27.69,-0.14
32,801230,综合,2020-11-17,2416.42,2416.42,2373.91,2387.33,3.39,26.68,-1.34
33,801230,综合,2020-11-16,2405.60,2420.23,2395.58,2419.66,3.44,25.32,0.61
34,801230,综合,2020-11-13,2417.94,2418.01,2388.53,2405.03,2.41,21.24,-0.69
35,801230,综合,2020-11-12,2401.34,2423.32,2400.56,2421.72,2.59,24.81,0.80
36,801230,综合,2020-11-11,2427.60,2431.24,2402.48,2402.48,2.64,26.12,-1.11
37,801230,综合,2020-11-10,2459.21,2459.21,2416.60,2429.32,3.12,28.06,-1.10
38,801230,综合,2020-11-09,2436.87,2469.97,2436.87,2456.43,3.59,33.56,1.18
39,801230,综合,2020-11-06,2473.52,2473.52,2415.24,2427.80,2.97,29.08,-1.60
40,801230,综合,2020-11-05,2427.62,2467.22,2425.85,2467.22,3.71,34.01,2.47
41,801230,综合,2020-11-04,2414.61,2414.61,2386.39,2407.80,2.35,24.79,-0.51
42,801230,综合,2020-11-03,2411.51,2423.52,2399.57,2420.21,2.52,25.68,0.65
43,801230,综合,2020-11-02,2381.60,2404.62,2370.30,2404.48,2.76,26.83,1.21
44,801230,综合,2020-10-30,2439.82,2439.82,2371.51,2375.82,2.89,28.42,-2.34
45,801230,综合,2020-10-29,2410.38,2443.40,2405.09,2432.79,2.78,28.40,0.00
46,801230,综合,2020-10-28,2413.04,2435.33,2390.82,2432.78,2.53,24.53,0.93
47,801230,综合,2020-10-27,2390.00,2419.69,2389.09,2410.37,2.16,23.57,0.62
48,801230,综合,2020-10-26,2400.64,2401.68,2367.43,2395.62,2.15,20.20,-0.47
49,801230,综合,2020-10-23,2432.27,2450.57,2404.34,2406.87,2.46,24.86,-1.07
50,801230,综合,2020-10-22,2436.43,2439.70,2418.23,2432.89,2.64,26.26,-0.33
51,801230,综合,2020-10-21,2456.90,2458.38,2421.70,2440.95,3.14,29.24,-0.68
52,801230,综合,2020-10-20,2446.30,2457.56,2424.31,2457.56,3.14,25.36,0.35
53,801230,综合,2020-10-19,2488.85,2490.14,2445.56,2448.91,3.58,32.34,-0.70
54,801230,综合,2020-10-16,2456.15,2481.82,2445.52,2466.08,2.81,31.41,0.37
55,801230,综合,2020-10-15,2486.10,2486.49,2456.79,2457.08,3.09,34.24,-1.62
56,801230,综合,2020-10-14,2500.49,2516.76,2493.39,2497.47,3.39,35.72,-0.13
57,801230,综合,2020-10-13,2509.70,2509.90,2486.23,2500.70,2.96,27.54,-0.31
58,801230,综合,2020-10-12,2458.39,2510.21,2456.89,2508.53,4.31,37.25,3.14
59,801230,综合,2020-10-09,2364.42,2439.30,2360.33,2432.07,3.38,28.56,4.31
60,801230,综合,2020-09-30,2344.87,2347.95,2319.97,2331.60,2.02,17.94,-0.44
61,801230,综合,2020-09-29,2335.96,2365.59,2332.62,2341.91,2.37,21.38,0.56
62,801230,综合,2020-09-28,2359.88,2359.88,2325.05,2328.84,2.27,23.44,-1.02
63,801230,综合,2020-09-25,2363.36,2383.36,2350.61,2352.88,2.93,28.82,-0.06
64,801230,综合,2020-09-24,2405.48,2406.10,2353.53,2354.20,3.32,30.67,-2.73
65,801230,综合,2020-09-23,2403.08,2422.37,2401.53,2420.27,3.15,33.92,0.79
66,801230,综合,2020-09-22,2405.41,2429.22,2396.65,2401.40,3.52,24.12,-1.33
67,801230,综合,2020-09-21,2449.56,2462.14,2427.52,2433.83,3.51,25.73,-0.49
68,801230,综合,2020-09-18,2419.45,2447.77,2403.41,2445.77,3.89,28.00,1.07
69,801230,综合,2020-09-17,2404.32,2432.48,2386.56,2419.92,3.55,26.69,0.58
70,801230,综合,2020-09-16,2447.96,2450.36,2395.74,2406.00,3.19,25.87,-1.41
71,801230,综合,2020-09-15,2431.45,2440.51,2410.10,2440.51,3.62,29.06,0.60
72,801230,综合,2020-09-14,2421.34,2440.41,2404.94,2426.00,3.39,26.34,0.96
73,801230,综合,2020-09-11,2358.39,2407.71,2358.39,2402.88,3.50,23.28,1.39
74,801230,综合,2020-09-10,2445.66,2454.88,2368.34,2369.95,4.56,31.69,-2.41
75,801230,综合,2020-09-09,2483.34,2497.29,2428.45,2428.46,4.86,35.61,-3.02
76,801230,综合,2020-09-08,2495.96,2510.29,2464.23,2504.20,3.97,29.13,0.26
77,801230,综合,2020-09-07,2548.07,2562.23,2493.12,2497.79,3.89,31.71,-1.80
78,801230,综合,2020-09-04,2517.00,2546.37,2506.34,2543.53,3.40,26.42,-0.49
79,801230,综合,2020-09-03,2587.03,2587.03,2554.32,2556.03,3.59,28.27,-1.33
80,801230,综合,2020-09-02,2613.61,2621.76,2571.62,2590.44,3.93,30.74,-0.75
81,801230,综合,2020-09-01,2610.28,2610.44,2578.35,2609.99,3.85,32.45,-0.08
82,801230,综合,2020-08-31,2627.84,2651.78,2612.19,2612.19,3.92,32.22,0.00
83,801230,综合,2020-08-28,2593.55,2615.39,2561.06,2612.17,3.52,28.33,0.50
84,801230,综合,2020-08-27,2590.45,2602.10,2570.47,2599.08,3.61,29.34,0.73
85,801230,综合,2020-08-26,2612.09,2652.57,2566.80,2580.25,4.65,39.66,-1.28
86,801230,综合,2020-08-25,2653.19,2653.19,2603.41,2613.81,4.30,36.47,-1.47
87,801230,综合,2020-08-24,2633.25,2659.56,2605.28,2652.77,4.11,34.68,0.91
88,801230,综合,2020-08-21,2606.72,2639.98,2606.72,2628.93,5.14,40.46,0.98
89,801230,综合,2020-08-20,2626.69,2636.65,2597.53,2603.51,6.18,41.45,-1.40
90,801230,综合,2020-08-19,2674.60,2674.60,2636.25,2640.55,6.85,50.14,-1.37
91,801230,综合,2020-08-18,2632.81,2686.31,2629.15,2677.34,6.45,48.84,2.01
92,801230,综合,2020-08-17,2598.45,2625.97,2584.75,2624.62,5.72,41.31,1.20
93,801230,综合,2020-08-14,2593.47,2596.88,2549.82,2593.45,4.90,36.21,-0.13
94,801230,综合,2020-08-13,2569.63,2607.31,2569.63,2596.94,5.62,41.73,1.40
95,801230,综合,2020-08-12,2583.59,2591.14,2512.09,2561.16,5.25,39.07,-1.20
96,801230,综合,2020-08-11,2630.39,2650.34,2590.70,2592.40,6.54,47.51,-1.33
97,801230,综合,2020-08-10,2617.59,2645.71,2610.13,2627.37,6.61,45.02,-0.19
98,801230,综合,2020-08-07,2663.60,2666.53,2589.46,2632.45,6.76,49.35,-1.36
99,801230,综合,2020-08-06,2676.34,2676.34,2628.50,2668.77,7.23,56.39,-0.21
100,801230,综合,2020-08-05,2616.02,2677.90,2587.30,2674.37,6.73,53.52,2.56
101,801230,综合,2020-08-04,2616.01,2628.73,2594.07,2607.63,6.12,49.92,-0.02
102,801230,综合,2020-08-03,2567.32,2608.69,2565.53,2608.26,6.63,51.77,2.05
103,801230,综合,2020-07-31,2540.53,2578.43,2514.20,2555.97,5.52,44.07,0.43
104,801230,综合,2020-07-30,2556.51,2565.06,2540.24,2544.93,5.91,47.41,-0.73
105,801230,综合,2020-07-29,2508.57,2564.72,2505.83,2563.65,5.59,45.84,1.93
106,801230,综合,2020-07-28,2497.20,2516.32,2485.62,2515.13,6.59,50.04,0.89
107,801230,综合,2020-07-27,2523.59,2538.22,2477.80,2493.01,5.86,46.62,-0.91
108,801230,综合,2020-07-24,2640.41,2642.54,2509.19,2515.93,7.01,60.86,-5.02
109,801230,综合,2020-07-23,2614.10,2657.14,2576.08,2648.93,6.92,58.32,0.77
110,801230,综合,2020-07-22,2612.58,2648.60,2600.77,2628.72,6.35,52.82,0.25
111,801230,综合,2020-07-21,2618.83,2625.93,2584.23,2622.16,5.49,46.64,0.37
112,801230,综合,2020-07-20,2580.07,2612.47,2536.90,2612.47,6.58,53.93,2.80
113,801230,综合,2020-07-17,2539.76,2596.85,2516.22,2541.33,6.33,55.45,0.56
114,801230,综合,2020-07-16,2650.04,2681.16,2519.20,2527.25,7.88,67.48,-4.53
115,801230,综合,2020-07-15,2699.23,2708.76,2631.87,2647.30,8.64,73.41,-1.95
116,801230,综合,2020-07-14,2727.15,2727.15,2644.37,2700.07,10.12,90.54,-1.19
117,801230,综合,2020-07-13,2654.03,2732.72,2654.03,2732.72,10.38,93.10,3.45
118,801230,综合,2020-07-10,2605.56,2693.69,2605.56,2641.52,10.43,93.81,0.67
119,801230,综合,2020-07-09,2520.72,2624.50,2520.72,2623.93,9.67,79.27,3.74
120,801230,综合,2020-07-08,2476.35,2533.10,2457.96,2529.40,9.28,69.55,1.72
121,801230,综合,2020-07-07,2448.64,2524.98,2419.61,2486.52,10.68,75.86,2.77
122,801230,综合,2020-07-06,2369.94,2431.81,2362.53,2419.59,9.31,63.69,3.19
123,801230,综合,2020-07-03,2312.34,2344.87,2299.72,2344.87,5.57,40.60,1.77
124,801230,综合,2020-07-02,2304.93,2308.57,2287.19,2304.04,4.63,38.21,-0.14
125,801230,综合,2020-07-01,2296.31,2307.19,2274.08,2307.19,4.52,38.81,1.10
126,801230,综合,2020-06-30,2230.80,2282.41,2230.37,2282.01,3.84,34.63,2.72
127,801230,综合,2020-06-29,2222.99,2235.48,2215.62,2221.52,3.80,30.85,-0.24
128,801230,综合,2020-06-24,2247.95,2248.01,2218.03,2226.91,4.01,36.70,-0.43
129,801230,综合,2020-06-23,2223.60,2239.05,2217.59,2236.63,3.82,31.77,0.37
130,801230,综合,2020-06-22,2234.49,2238.24,2225.45,2228.43,4.64,33.51,0.08
131,801230,综合,2020-06-19,2198.63,2232.53,2198.63,2226.67,4.46,33.43,1.28
132,801230,综合,2020-06-18,2205.53,2205.61,2185.51,2198.55,3.89,28.87,-0.37
133,801230,综合,2020-06-17,2197.39,2207.50,2184.89,2206.79,4.67,35.84,0.62
134,801230,综合,2020-06-16,2191.96,2193.25,2176.73,2193.25,4.30,32.53,0.57
135,801230,综合,2020-06-15,2195.15,2205.37,2174.18,2180.90,5.92,44.34,0.98
136,801230,综合,2020-06-12,2110.57,2169.76,2110.57,2159.83,4.50,33.01,0.20
137,801230,综合,2020-06-11,2168.26,2187.47,2148.30,2155.45,4.27,34.10,-0.56
138,801230,综合,2020-06-10,2164.88,2170.12,2155.10,2167.67,3.90,28.95,0.04
139,801230,综合,2020-06-09,2150.07,2166.94,2147.91,2166.78,3.87,27.57,0.53
140,801230,综合,2020-06-08,2183.62,2183.62,2153.19,2155.30,4.06,27.53,-1.06
141,801230,综合,2020-06-05,2172.65,2182.59,2166.38,2178.46,5.18,33.75,-0.05
142,801230,综合,2020-06-04,2161.80,2184.57,2155.26,2179.61,6.13,44.49,1.11
143,801230,综合,2020-06-03,2158.04,2170.29,2154.48,2155.74,5.02,36.74,-0.28
144,801230,综合,2020-06-02,2190.04,2190.04,2151.70,2161.73,4.99,40.29,-1.37
145,801230,综合,2020-06-01,2146.20,2191.94,2141.29,2191.84,5.91,46.51,2.71
146,801230,综合,2020-05-29,2096.71,2146.53,2089.95,2134.04,5.31,39.76,1.95
147,801230,综合,2020-05-28,2101.46,2109.97,2065.53,2093.14,4.82,33.16,-0.49
148,801230,综合,2020-05-27,2105.40,2117.97,2089.07,2103.46,5.72,40.39,-0.24
149,801230,综合,2020-05-26,2069.82,2108.49,2067.28,2108.49,4.81,31.10,2.06
150,801230,综合,2020-05-25,2042.69,2066.86,2039.35,2065.95,3.98,27.60,0.59
151,801230,综合,2020-05-22,2086.43,2086.70,2029.84,2053.75,5.52,36.76,-1.90
152,801230,综合,2020-05-21,2128.32,2131.65,2087.09,2093.56,6.17,38.06,-1.87
153,801230,综合,2020-05-20,2157.15,2172.83,2126.74,2133.43,6.96,43.63,-1.33
154,801230,综合,2020-05-19,2148.79,2162.69,2147.12,2162.25,4.71,35.99,0.11
155,801230,综合,2020-05-18,2178.19,2180.57,2150.05,2159.94,4.84,36.18,-1.47
156,801230,综合,2020-05-15,2193.63,2208.13,2188.87,2192.13,4.52,35.65,0.04
157,801230,综合,2020-05-14,2193.97,2208.68,2183.64,2191.28,5.28,43.90,-0.76
158,801230,综合,2020-05-13,2172.23,2211.28,2161.59,2208.16,5.63,44.56,1.22
159,801230,综合,2020-05-12,2173.92,2181.60,2151.25,2181.60,4.01,32.76,0.36
160,801230,综合,2020-05-11,2194.92,2200.57,2165.08,2173.70,5.10,37.33,-0.82
161,801230,综合,2020-05-08,2159.60,2203.02,2159.06,2191.59,6.60,46.03,1.67
162,801230,综合,2020-05-07,2150.98,2163.59,2133.24,2155.69,6.74,46.05,0.19
163,801230,综合,2020-05-06,2092.77,2151.90,2092.77,2151.68,6.26,41.01,1.44
164,801230,综合,2020-04-30,2098.45,2127.27,2094.33,2121.10,4.99,40.20,2.02
165,801230,综合,2020-04-29,2088.29,2113.36,2077.57,2079.15,5.22,37.36,-0.94
166,801230,综合,2020-04-28,2131.35,2136.90,2062.61,2098.86,7.12,47.17,-1.20
167,801230,综合,2020-04-27,2135.05,2148.56,2124.44,2124.44,6.29,42.16,-0.28
168,801230,综合,2020-04-24,2183.20,2185.38,2126.68,2130.44,6.95,52.96,-2.24
169,801230,综合,2020-04-23,2189.24,2204.09,2178.72,2179.17,6.74,57.72,-0.04
170,801230,综合,2020-04-22,2149.01,2181.35,2149.01,2180.12,5.43,39.87,0.48
171,801230,综合,2020-04-21,2171.89,2172.23,2135.67,2169.75,6.05,47.56,-0.56
172,801230,综合,2020-04-20,2164.47,2181.99,2164.38,2181.99,5.58,37.23,1.13
173,801230,综合,2020-04-17,2158.95,2186.28,2155.72,2157.57,5.63,39.68,0.22
174,801230,综合,2020-04-16,2138.60,2155.09,2136.28,2152.85,5.23,34.47,0.09
175,801230,综合,2020-04-15,2157.45,2172.07,2145.99,2150.91,5.79,36.65,-0.59
176,801230,综合,2020-04-14,2128.66,2163.57,2128.34,2163.57,4.85,34.89,2.06
177,801230,综合,2020-04-13,2126.95,2133.97,2106.34,2119.83,5.55,38.89,-0.80
178,801230,综合,2020-04-10,2179.54,2179.54,2132.08,2136.98,6.47,42.20,-2.26
179,801230,综合,2020-04-09,2158.36,2194.55,2157.15,2186.41,6.84,45.09,1.51
