index_code,index_name,date,open,high,low,close,vol,amount,change_pct
801050,有色金属,2020-10-29,3238.67,3295.72,3238.67,3282.37,20.79,235.99,-0.64
801050,有色金属,2020-10-28,3268.95,3312.85,3248.61,3303.67,20.64,228.27,1.10
801050,有色金属,2020-10-27,3232.51,3270.09,3232.51,3267.70,16.45,191.30,0.84
801050,有色金属,2020-10-26,3235.07,3248.96,3200.21,3240.39,15.65,156.88,-0.22
801050,有色金属,2020-10-23,3268.06,3297.13,3239.87,3247.61,15.64,174.33,-0.98
801050,有色金属,2020-10-22,3281.06,3287.44,3250.73,3279.89,16.08,168.00,-0.39
801050,有色金属,2020-10-21,3313.15,3319.74,3276.99,3292.83,18.80,194.83,-0.22
801050,有色金属,2020-10-20,3273.65,3301.06,3243.37,3300.07,18.13,187.08,0.55
801050,有色金属,2020-10-19,3273.62,3304.55,3265.65,3281.88,20.13,190.18,0.45
801050,有色金属,2020-10-16,3297.08,3303.37,3257.20,3267.20,18.33,183.18,-0.52
801050,有色金属,2020-10-15,3290.57,3316.86,3284.18,3284.18,17.49,198.72,-0.10
801050,有色金属,2020-10-14,3303.59,3307.54,3280.35,3287.51,19.37,211.42,-1.30
801050,有色金属,2020-10-13,3315.03,3334.55,3287.67,3330.92,22.00,241.81,0.11
801050,有色金属,2020-10-12,3258.62,3327.20,3257.79,3327.20,27.20,273.12,2.90
801050,有色金属,2020-10-09,3196.68,3248.22,3190.34,3233.59,21.36,213.88,2.91
801050,有色金属,2020-09-30,3178.38,3178.38,3122.44,3142.05,16.00,147.01,-0.91
801050,有色金属,2020-09-29,3171.95,3198.67,3169.29,3170.85,16.67,172.54,0.92
801050,有色金属,2020-09-28,3167.07,3170.42,3140.91,3141.96,15.45,153.80,-0.60
801050,有色金属,2020-09-25,3182.19,3186.93,3144.00,3160.93,18.17,168.92,-0.02
801050,有色金属,2020-09-24,3240.14,3240.22,3161.41,3161.41,27.36,251.74,-3.77
801050,有色金属,2020-09-23,3311.14,3320.50,3277.66,3285.10,22.49,234.79,-0.31
801050,有色金属,2020-09-22,3329.27,3346.33,3287.69,3295.43,24.76,227.35,-2.86
801050,有色金属,2020-09-21,3410.49,3434.74,3384.21,3392.31,25.29,244.07,-0.40
801050,有色金属,2020-09-18,3329.63,3406.09,3327.35,3406.09,28.15,263.77,2.50
801050,有色金属,2020-09-17,3343.96,3351.32,3296.91,3322.99,24.72,244.35,-1.14
801050,有色金属,2020-09-16,3355.09,3371.20,3337.93,3361.27,22.33,223.60,-0.62
801050,有色金属,2020-09-15,3369.20,3382.62,3354.48,3382.40,26.22,262.49,0.77
801050,有色金属,2020-09-14,3307.55,3368.77,3307.55,3356.63,29.05,269.37,2.08
801050,有色金属,2020-09-11,3259.01,3289.00,3237.93,3288.31,24.55,203.79,0.34
801050,有色金属,2020-09-10,3354.72,3363.10,3264.60,3277.20,31.12,273.50,-1.16
801050,有色金属,2020-09-09,3346.51,3366.79,3302.68,3315.60,32.36,284.15,-2.45
801050,有色金属,2020-09-08,3379.26,3410.02,3335.99,3398.97,29.88,286.82,0.39
801050,有色金属,2020-09-07,3420.14,3472.18,3371.38,3385.81,31.40,306.20,-0.78
801050,有色金属,2020-09-04,3365.57,3417.18,3364.42,3412.31,22.51,215.73,-0.26
801050,有色金属,2020-09-03,3458.91,3474.44,3412.10,3421.12,24.89,246.71,-1.65
801050,有色金属,2020-09-02,3521.13,3521.14,3454.70,3478.45,30.60,300.62,-1.79
801050,有色金属,2020-09-01,3481.75,3541.95,3481.74,3541.91,29.86,303.01,1.85
801050,有色金属,2020-08-31,3471.46,3535.87,3471.46,3477.72,37.04,339.13,0.90
801050,有色金属,2020-08-28,3382.79,3446.54,3361.08,3446.54,26.12,242.76,1.43
801050,有色金属,2020-08-27,3388.79,3403.37,3359.85,3397.91,23.18,219.47,1.00
801050,有色金属,2020-08-26,3440.85,3446.59,3348.76,3364.35,33.83,304.92,-2.61
801050,有色金属,2020-08-25,3519.68,3519.70,3436.99,3454.53,31.92,311.46,-1.81
801050,有色金属,2020-08-24,3486.80,3527.04,3449.00,3518.29,29.28,281.36,1.05
801050,有色金属,2020-08-21,3493.34,3515.17,3457.75,3481.57,30.28,298.05,0.03
801050,有色金属,2020-08-20,3499.40,3518.18,3476.73,3480.44,33.65,346.78,-2.10
801050,有色金属,2020-08-19,3600.89,3609.08,3549.95,3555.22,40.96,407.43,-1.10
801050,有色金属,2020-08-18,3586.08,3615.34,3566.51,3594.75,40.07,395.58,1.21
801050,有色金属,2020-08-17,3440.74,3551.72,3425.47,3551.72,39.24,383.21,3.09
801050,有色金属,2020-08-14,3431.93,3463.18,3395.79,3445.25,30.63,303.84,0.56
801050,有色金属,2020-08-13,3450.32,3452.22,3414.18,3426.12,29.93,334.45,-0.63
801050,有色金属,2020-08-12,3440.71,3450.81,3349.46,3447.91,48.50,503.91,-2.15
801050,有色金属,2020-08-11,3617.11,3647.17,3516.63,3523.78,49.37,508.54,-2.97
801050,有色金属,2020-08-10,3655.01,3660.39,3593.79,3631.80,50.99,523.53,-2.51
801050,有色金属,2020-08-07,3785.69,3830.18,3682.56,3725.27,71.36,721.15,-1.37
801050,有色金属,2020-08-06,3690.42,3807.60,3690.40,3776.91,80.06,756.72,2.31
801050,有色金属,2020-08-05,3627.41,3698.87,3569.98,3691.50,65.96,680.99,2.81
801050,有色金属,2020-08-04,3615.09,3628.24,3573.38,3590.49,59.24,576.17,0.03
801050,有色金属,2020-08-03,3513.37,3591.49,3490.96,3589.48,57.19,535.58,2.15
801050,有色金属,2020-07-31,3454.13,3514.43,3439.76,3514.02,53.39,507.42,1.23
801050,有色金属,2020-07-30,3530.27,3530.27,3469.30,3471.24,50.45,471.99,-1.34
801050,有色金属,2020-07-29,3468.39,3518.90,3419.11,3518.53,49.81,473.48,1.30
801050,有色金属,2020-07-28,3557.64,3610.51,3449.81,3473.24,70.11,671.88,0.33
801050,有色金属,2020-07-27,3389.64,3482.66,3362.58,3461.70,52.61,519.55,3.09
801050,有色金属,2020-07-24,3470.60,3498.17,3339.36,3357.92,58.79,582.88,-3.76
801050,有色金属,2020-07-23,3474.61,3523.63,3413.72,3488.99,55.49,552.60,0.31
801050,有色金属,2020-07-22,3521.70,3531.30,3461.97,3478.24,51.74,480.27,1.30
801050,有色金属,2020-07-21,3472.53,3488.67,3400.45,3433.73,43.73,417.84,-0.37
801050,有色金属,2020-07-20,3301.96,3446.37,3301.93,3446.37,50.51,441.36,5.51
801050,有色金属,2020-07-17,3269.24,3316.02,3226.33,3266.27,39.07,359.12,-0.36
801050,有色金属,2020-07-16,3430.94,3468.32,3273.47,3278.18,52.93,502.31,-4.14
801050,有色金属,2020-07-15,3578.04,3591.46,3397.26,3419.71,53.99,527.75,-3.59
801050,有色金属,2020-07-14,3575.31,3617.87,3490.26,3547.13,63.27,641.59,-2.08
801050,有色金属,2020-07-13,3485.35,3626.25,3478.80,3622.54,65.52,652.65,5.08
801050,有色金属,2020-07-10,3517.67,3522.11,3437.59,3447.38,65.17,651.56,-3.06
801050,有色金属,2020-07-09,3444.49,3559.46,3444.49,3556.31,78.05,742.87,3.92
801050,有色金属,2020-07-08,3279.21,3422.89,3263.78,3422.26,68.72,633.69,4.30
801050,有色金属,2020-07-07,3308.20,3342.34,3265.45,3281.07,70.46,647.92,1.15
801050,有色金属,2020-07-06,3080.00,3245.32,3080.00,3243.82,65.84,568.51,6.07
801050,有色金属,2020-07-03,3014.89,3077.43,3014.89,3058.25,45.88,383.13,1.75
801050,有色金属,2020-07-02,2949.89,3008.11,2942.99,3005.75,38.80,338.97,1.36
801050,有色金属,2020-07-01,2941.32,2976.60,2915.37,2965.32,32.79,314.15,1.51
801050,有色金属,2020-06-30,2899.63,2925.99,2890.59,2921.17,21.97,213.98,0.94
801050,有色金属,2020-06-29,2912.13,2923.56,2886.08,2893.91,21.86,214.18,-0.76
801050,有色金属,2020-06-24,2936.64,2937.72,2910.34,2916.01,22.59,234.71,-0.33
801050,有色金属,2020-06-23,2935.78,2937.05,2916.70,2925.74,24.07,249.55,-0.14
801050,有色金属,2020-06-22,2915.65,2954.81,2915.65,2929.72,27.21,266.99,0.87
801050,有色金属,2020-06-19,2892.20,2908.11,2883.03,2904.50,23.61,232.44,0.40
801050,有色金属,2020-06-18,2871.39,2907.75,2859.74,2892.97,26.39,248.69,0.56
801050,有色金属,2020-06-17,2872.08,2890.41,2852.82,2876.94,26.32,267.53,0.23
801050,有色金属,2020-06-16,2812.00,2874.44,2811.34,2870.24,28.31,267.05,2.73
801050,有色金属,2020-06-15,2811.29,2832.73,2792.87,2793.87,23.98,238.66,-1.04
801050,有色金属,2020-06-12,2790.82,2835.94,2785.17,2823.37,25.70,241.96,-1.08
801050,有色金属,2020-06-11,2857.85,2868.56,2838.97,2854.34,28.99,286.95,0.62
801050,有色金属,2020-06-10,2860.72,2860.77,2831.29,2836.80,20.12,186.71,-0.52
801050,有色金属,2020-06-09,2865.81,2873.34,2841.03,2851.59,22.74,209.29,-0.15
801050,有色金属,2020-06-08,2831.90,2867.07,2831.90,2855.95,29.27,247.15,1.09
801050,有色金属,2020-06-05,2836.99,2836.99,2807.78,2825.24,22.48,211.77,-0.50
801050,有色金属,2020-06-04,2827.97,2847.69,2827.93,2839.36,28.24,278.17,0.26
801050,有色金属,2020-06-03,2849.23,2851.60,2831.75,2831.99,30.07,280.24,-0.77
801050,有色金属,2020-06-02,2862.88,2862.89,2847.19,2853.97,29.47,295.83,-0.10
801050,有色金属,2020-06-01,2796.85,2860.15,2793.74,2856.77,33.42,324.70,2.36
801050,有色金属,2020-05-29,2769.44,2799.53,2763.87,2790.86,28.97,295.86,0.48
801050,有色金属,2020-05-28,2737.94,2778.64,2731.88,2777.47,32.25,316.26,1.56
801050,有色金属,2020-05-27,2732.61,2744.40,2725.35,2734.70,25.50,255.48,-0.37
801050,有色金属,2020-05-26,2705.43,2744.81,2705.25,2744.81,21.45,204.80,1.89
801050,有色金属,2020-05-25,2706.86,2713.17,2684.21,2693.87,20.10,196.33,-0.85
801050,有色金属,2020-05-22,2741.37,2741.38,2684.81,2717.05,27.07,257.82,-1.49
801050,有色金属,2020-05-21,2804.32,2808.47,2754.82,2758.05,26.82,269.07,-1.64
801050,有色金属,2020-05-20,2821.62,2842.91,2796.36,2804.05,27.12,290.77,-0.03
801050,有色金属,2020-05-19,2817.61,2824.82,2799.02,2804.87,26.53,266.83,-0.69
801050,有色金属,2020-05-18,2781.73,2848.91,2781.73,2824.39,35.73,346.87,2.62
801050,有色金属,2020-05-15,2740.00,2764.85,2731.98,2752.18,22.39,240.06,0.96
801050,有色金属,2020-05-14,2733.51,2746.04,2723.74,2725.88,21.90,213.45,-0.39
801050,有色金属,2020-05-13,2709.63,2739.68,2709.49,2736.45,17.43,173.20,0.65
801050,有色金属,2020-05-12,2729.43,2733.10,2693.19,2718.74,19.57,172.90,-0.81
801050,有色金属,2020-05-11,2765.89,2768.37,2728.99,2740.82,23.51,226.91,-1.11
801050,有色金属,2020-05-08,2760.03,2783.50,2742.30,2771.68,24.22,247.89,1.27
801050,有色金属,2020-05-07,2736.19,2761.53,2735.76,2737.03,22.75,241.91,-0.47
801050,有色金属,2020-05-06,2664.41,2750.50,2664.41,2750.02,27.13,264.32,2.60
801050,有色金属,2020-04-30,2622.74,2686.51,2622.47,2680.43,21.14,205.96,2.72
801050,有色金属,2020-04-29,2604.03,2629.20,2604.03,2609.40,17.24,137.81,0.07
801050,有色金属,2020-04-28,2651.76,2651.86,2551.78,2607.59,23.47,186.23,-1.81
801050,有色金属,2020-04-27,2677.68,2682.78,2654.54,2655.58,20.87,151.76,-1.55
801050,有色金属,2020-04-24,2713.15,2727.29,2684.78,2697.36,21.37,181.67,-0.76
801050,有色金属,2020-04-23,2737.40,2738.79,2713.03,2717.90,21.26,183.52,-0.01
801050,有色金属,2020-04-22,2684.02,2719.58,2682.78,2718.15,17.50,147.59,0.43
801050,有色金属,2020-04-21,2732.82,2732.92,2683.95,2706.64,19.71,167.66,-1.58
801050,有色金属,2020-04-20,2739.68,2750.15,2726.02,2750.15,19.25,166.28,-0.07
801050,有色金属,2020-04-17,2767.59,2775.69,2745.36,2751.96,24.94,241.02,-0.58
801050,有色金属,2020-04-16,2746.23,2768.19,2727.61,2768.12,21.11,199.56,0.20
801050,有色金属,2020-04-15,2788.22,2795.09,2761.26,2762.46,24.71,237.93,-1.03
801050,有色金属,2020-04-14,2728.54,2791.21,2726.71,2791.21,27.49,256.93,3.39
801050,有色金属,2020-04-13,2701.02,2706.61,2688.49,2699.67,15.35,140.00,-0.53
801050,有色金属,2020-04-10,2792.30,2792.45,2711.70,2714.02,23.11,217.84,-1.78
801050,有色金属,2020-04-09,2781.15,2781.15,2751.80,2763.26,19.51,183.64,-0.16
801050,有色金属,2020-04-08,2740.47,2788.32,2737.38,2767.75,25.44,235.31,0.17
801050,有色金属,2020-04-07,2723.33,2763.13,2718.22,2763.13,29.20,267.86,3.67
801050,有色金属,2020-04-03,2689.97,2702.46,2660.19,2665.39,21.46,208.45,-0.92
801050,有色金属,2020-04-02,2634.42,2690.20,2627.09,2690.20,21.48,201.77,1.09
801050,有色金属,2020-04-01,2613.28,2679.89,2606.28,2661.32,25.06,251.95,1.24
801050,有色金属,2020-03-31,2622.38,2646.54,2598.98,2628.62,20.82,189.66,1.00
801050,有色金属,2020-03-30,2633.70,2633.83,2584.59,2602.72,21.62,199.95,-2.79
801050,有色金属,2020-03-27,2718.93,2718.93,2676.38,2677.36,21.37,204.94,-0.65
801050,有色金属,2020-03-26,2700.84,2723.28,2682.90,2694.96,24.19,223.63,-1.03
801050,有色金属,2020-03-25,2735.12,2738.10,2701.55,2723.09,30.12,280.76,2.37
801050,有色金属,2020-03-24,2646.01,2660.05,2597.32,2660.05,33.08,293.02,4.15
801050,有色金属,2020-03-23,2587.45,2614.70,2548.00,2554.14,24.42,208.46,-4.18
801050,有色金属,2020-03-20,2657.66,2669.10,2602.20,2665.64,22.96,207.46,1.48
801050,有色金属,2020-03-19,2616.51,2640.60,2557.93,2626.85,26.52,230.13,-0.35
801050,有色金属,2020-03-18,2714.91,2742.29,2636.18,2636.18,25.88,237.05,-1.90
801050,有色金属,2020-03-17,2727.69,2759.45,2612.79,2687.21,27.88,249.48,-1.29
801050,有色金属,2020-03-16,2850.66,2850.66,2709.73,2722.26,28.63,268.21,-4.07
801050,有色金属,2020-03-13,2726.22,2857.89,2720.32,2837.73,31.68,272.80,-2.02
801050,有色金属,2020-03-12,2917.47,2926.13,2872.91,2896.31,25.46,227.97,-2.81
801050,有色金属,2020-03-11,3021.40,3026.99,2979.75,2979.97,27.72,266.27,-1.18
801050,有色金属,2020-03-10,2921.51,3016.52,2884.05,3015.60,35.34,320.93,1.41
801050,有色金属,2020-03-09,3100.81,3100.81,2972.81,2973.61,39.45,382.78,-4.97
801050,有色金属,2020-03-06,3112.83,3157.00,3112.18,3129.18,34.44,336.07,-0.22
801050,有色金属,2020-03-05,3113.66,3136.10,3090.37,3136.10,38.93,342.92,1.30
801050,有色金属,2020-03-04,3074.24,3100.67,3044.75,3095.93,32.41,315.48,1.06
801050,有色金属,2020-03-03,3075.40,3116.13,3041.51,3063.44,36.62,364.45,1.02
801050,有色金属,2020-03-02,2946.42,3046.24,2944.82,3032.53,35.35,340.55,3.19
801050,有色金属,2020-02-28,3026.10,3060.37,2932.25,2938.77,44.70,430.75,-6.59
801050,有色金属,2020-02-27,3177.39,3189.91,3132.49,3146.07,35.87,349.35,-0.47
801050,有色金属,2020-02-26,3201.90,3228.24,3147.80,3160.80,52.28,532.92,-2.74
801050,有色金属,2020-02-25,3167.50,3253.25,3163.13,3249.78,58.86,644.44,0.04
801050,有色金属,2020-02-24,3263.90,3263.91,3182.10,3248.59,52.29,586.76,-0.23
801050,有色金属,2020-02-21,3212.49,3268.76,3210.53,3256.04,47.19,497.35,1.52
801050,有色金属,2020-02-20,3189.64,3208.84,3154.62,3207.37,44.47,473.77,0.76
801050,有色金属,2020-02-19,3240.99,3247.33,3183.10,3183.10,56.59,559.76,-1.94
801050,有色金属,2020-02-18,3227.40,3253.28,3213.74,3246.15,45.26,487.12,0.80
801050,有色金属,2020-02-17,3140.69,3220.40,3140.69,3220.40,41.80,431.20,2.75
801050,有色金属,2020-02-14,3092.59,3188.30,3089.02,3134.13,46.03,472.04,1.36
801050,有色金属,2020-02-13,3087.99,3133.70,3060.14,3092.16,46.07,506.87,0.94
801050,有色金属,2020-02-12,2935.08,3064.47,2934.99,3063.46,37.23,352.74,3.83
801050,有色金属,2020-02-11,2951.95,2977.65,2923.39,2950.39,35.35,341.07,0.34
801050,有色金属,2020-02-10,2823.04,2940.70,2818.12,2940.29,37.25,349.89,3.63
801050,有色金属,2020-02-07,2831.02,2854.78,2797.99,2837.29,31.00,275.91,-0.42
801050,有色金属,2020-02-06,2789.02,2858.96,2778.29,2849.14,36.95,328.68,1.00
801050,有色金属,2020-02-05,2762.59,2868.30,2762.59,2820.90,39.73,364.31,2.64
801050,有色金属,2020-02-04,2608.40,2758.11,2608.40,2748.41,40.10,342.28,0.58
801050,有色金属,2020-02-03,2726.27,2763.86,2725.15,2732.53,21.27,160.76,-9.29
801050,有色金属,2020-01-23,3079.68,3120.79,2971.74,3012.39,31.68,299.53,-3.39
801050,有色金属,2020-01-22,3071.60,3133.52,3036.81,3118.16,27.02,280.53,0.79
801050,有色金属,2020-01-21,3156.07,3156.14,3092.96,3093.79,26.85,253.99,-2.37
801050,有色金属,2020-01-20,3147.06,3169.02,3131.76,3168.93,24.49,242.22,0.42
801050,有色金属,2020-01-17,3169.92,3180.01,3142.05,3155.54,26.44,262.59,-0.30
801050,有色金属,2020-01-16,3183.83,3206.50,3161.30,3164.95,26.52,257.69,-0.48
801050,有色金属,2020-01-15,3229.89,3229.91,3166.78,3180.32,31.66,314.48,-1.92
801050,有色金属,2020-01-14,3189.18,3278.54,3189.15,3242.47,42.86,415.16,2.02
801050,有色金属,2020-01-13,3154.35,3178.38,3130.15,3178.38,26.94,261.46,0.85
801050,有色金属,2020-01-10,3165.04,3165.47,3125.75,3151.53,32.16,292.79,-0.58
801050,有色金属,2020-01-09,3186.44,3195.73,3156.28,3169.95,40.00,370.31,-1.16
801050,有色金属,2020-01-08,3235.07,3247.31,3197.87,3207.27,50.78,503.77,0.05
801050,有色金属,2020-01-07,3201.98,3214.37,3179.54,3205.71,40.68,388.68,-0.78
801050,有色金属,2020-01-06,3155.55,3233.15,3155.55,3231.07,54.00,538.14,3.21
801050,有色金属,2020-01-03,3081.96,3144.82,3070.53,3130.58,38.04,381.89,1.61
801050,有色金属,2020-01-02,3054.57,3088.95,3045.54,3080.88,36.30,325.38,1.41
801050,有色金属,2019-12-31,3023.70,3046.82,3015.11,3037.97,29.57,259.82,0.30
801050,有色金属,2019-12-30,3000.93,3029.05,2981.92,3028.82,35.20,307.99,0.80
801050,有色金属,2019-12-27,2950.82,3082.97,2950.80,3004.82,53.18,461.71,2.20
801050,有色金属,2019-12-26,2908.90,2940.09,2904.02,2940.09,27.79,249.09,1.16
801050,有色金属,2019-12-25,2905.34,2912.28,2890.78,2906.43,31.79,278.38,0.20
801050,有色金属,2019-12-24,2795.47,2901.63,2795.46,2900.62,34.57,286.52,4.10
801050,有色金属,2019-12-23,2807.83,2828.64,2783.65,2786.26,20.59,188.53,-0.97
801050,有色金属,2019-12-20,2850.13,2858.10,2813.05,2813.49,21.33,189.23,-1.17
801050,有色金属,2019-12-19,2839.96,2851.55,2836.09,2846.86,22.41,192.77,0.12
801050,有色金属,2019-12-18,2837.14,2848.03,2827.35,2843.48,27.21,257.71,0.13
801050,有色金属,2019-12-17,2774.13,2840.63,2774.13,2839.71,31.82,296.35,2.51
801050,有色金属,2019-12-16,2754.21,2770.24,2736.54,2770.24,21.02,192.14,0.83
801050,有色金属,2019-12-13,2730.86,2748.64,2730.81,2747.52,18.03,180.23,0.74
801050,有色金属,2019-12-12,2740.14,2745.38,2726.85,2727.31,15.96,156.64,0.13
801050,有色金属,2019-12-11,2744.76,2744.77,2720.21,2723.67,15.70,147.19,-0.79
801050,有色金属,2019-12-10,2714.69,2750.03,2714.14,2745.35,20.69,173.75,0.98
801050,有色金属,2019-12-09,2710.59,2726.22,2703.61,2718.62,18.48,166.01,0.06
801050,有色金属,2019-12-06,2710.45,2719.41,2708.83,2717.12,16.28,149.29,0.07
801050,有色金属,2019-12-05,2701.30,2716.95,2695.38,2715.12,16.71,171.58,0.11
801050,有色金属,2019-12-04,2658.05,2716.15,2658.05,2712.05,21.35,212.36,2.18
801050,有色金属,2019-12-03,2631.85,2654.22,2630.78,2654.22,12.73,116.26,0.91
801050,有色金属,2019-12-02,2636.29,2645.54,2630.17,2630.17,13.83,114.22,-0.22
801050,有色金属,2019-11-29,2641.51,2645.25,2623.69,2636.07,13.71,114.72,-0.53
801050,有色金属,2019-11-28,2669.71,2678.70,2647.30,2650.22,13.39,128.11,-0.93
801050,有色金属,2019-11-27,2662.53,2688.35,2648.45,2675.03,17.41,165.73,0.47
801050,有色金属,2019-11-26,2656.69,2663.69,2637.11,2662.40,18.59,158.01,-0.11
801050,有色金属,2019-11-25,2627.42,2671.38,2627.42,2665.45,22.37,168.55,1.24
801050,有色金属,2019-11-22,2626.07,2648.89,2620.44,2632.71,17.77,168.54,0.46
801050,有色金属,2019-11-21,2626.07,2629.90,2613.46,2620.77,14.55,139.49,-0.54
801050,有色金属,2019-11-20,2613.20,2639.43,2608.37,2635.12,17.50,184.54,0.77
801050,有色金属,2019-11-19,2565.56,2615.08,2565.52,2615.08,13.21,134.60,2.05
801050,有色金属,2019-11-18,2542.38,2562.45,2533.95,2562.45,9.97,85.24,0.56
801050,有色金属,2019-11-15,2564.54,2585.90,2548.09,2548.09,12.55,109.69,-0.73
801050,有色金属,2019-11-14,2567.24,2568.24,2555.59,2566.71,12.07,94.00,-0.25
801050,有色金属,2019-11-13,2571.82,2584.21,2564.58,2573.15,14.87,112.48,0.16
801050,有色金属,2019-11-12,2580.27,2592.00,2548.83,2569.04,12.94,100.94,-0.59
801050,有色金属,2019-11-11,2635.17,2635.17,2582.88,2584.19,15.01,120.46,-2.43
801050,有色金属,2019-11-08,2661.50,2665.70,2646.57,2648.68,12.99,118.96,-0.36
801050,有色金属,2019-11-07,2662.95,2669.09,2647.56,2658.32,11.48,100.98,-0.28
801050,有色金属,2019-11-06,2656.43,2693.23,2654.60,2665.69,17.62,164.16,-0.16
801050,有色金属,2019-11-05,2655.26,2681.29,2635.09,2670.09,16.14,144.62,0.55
801050,有色金属,2019-11-04,2643.01,2663.05,2643.00,2655.39,14.05,118.46,0.44
801050,有色金属,2019-11-01,2616.00,2644.84,2611.64,2643.68,14.48,114.59,1.22
801050,有色金属,2019-10-31,2629.92,2636.15,2607.53,2611.76,11.98,91.11,-0.56
801050,有色金属,2019-10-30,2653.52,2653.64,2622.74,2626.40,13.49,101.26,-1.36
801050,有色金属,2019-10-29,2698.61,2698.61,2662.51,2662.51,12.58,110.65,-1.70
801050,有色金属,2019-10-28,2659.68,2708.48,2659.68,2708.47,14.92,123.95,1.50
801050,有色金属,2019-10-25,2652.12,2672.07,2641.82,2668.35,11.75,99.98,0.73
801050,有色金属,2019-10-24,2657.40,2661.85,2636.77,2649.05,11.22,96.36,-0.38
801050,有色金属,2019-10-23,2676.30,2676.30,2654.18,2659.16,9.55,87.15,-0.71
