,index_code,index_name,date,open,high,low,close,vol,amount,change_pct
0,801140,轻工制造,2020-12-31,2569.54,2605.78,2568.98,2605.76,11.55,122.22,1.53
1,801140,轻工制造,2020-12-30,2551.58,2576.32,2549.06,2566.44,10.71,116.91,0.69
2,801140,轻工制造,2020-12-29,2552.30,2566.66,2545.64,2548.90,10.70,123.77,-0.10
3,801140,轻工制造,2020-12-28,2564.34,2570.19,2543.53,2551.51,12.40,137.43,-0.71
4,801140,轻工制造,2020-12-25,2541.08,2571.87,2537.57,2569.78,11.89,136.48,0.56
5,801140,轻工制造,2020-12-24,2592.88,2592.88,2550.01,2555.46,11.24,127.87,-1.53
6,801140,轻工制造,2020-12-23,2606.86,2616.95,2584.98,2595.13,11.14,128.55,-0.43
7,801140,轻工制造,2020-12-22,2655.15,2665.33,2603.40,2606.41,12.36,140.42,-2.28
8,801140,轻工制造,2020-12-21,2641.20,2667.74,2625.44,2667.23,11.79,127.20,0.80
9,801140,轻工制造,2020-12-18,2657.82,2665.98,2641.53,2645.97,13.02,122.18,-0.55
10,801140,轻工制造,2020-12-17,2642.23,2660.54,2623.30,2660.54,11.89,120.63,0.69
11,801140,轻工制造,2020-12-16,2655.75,2661.94,2641.59,2642.29,11.02,114.23,-0.51
12,801140,轻工制造,2020-12-15,2647.33,2658.08,2637.98,2655.89,11.05,119.96,0.13
13,801140,轻工制造,2020-12-14,2621.97,2652.55,2608.56,2652.42,11.49,121.78,1.29
14,801140,轻工制造,2020-12-11,2660.78,2666.58,2600.16,2618.76,11.95,128.84,-1.57
15,801140,轻工制造,2020-12-10,2652.57,2673.92,2646.19,2660.40,11.80,121.24,-0.05
16,801140,轻工制造,2020-12-09,2717.22,2722.46,2661.62,2661.62,13.88,135.80,-1.96
17,801140,轻工制造,2020-12-08,2731.36,2734.70,2713.00,2714.91,12.06,122.82,-0.69
18,801140,轻工制造,2020-12-07,2739.51,2746.03,2729.67,2733.66,12.84,124.80,-0.08
19,801140,轻工制造,2020-12-04,2701.96,2735.74,2695.89,2735.72,13.14,127.07,1.24
20,801140,轻工制造,2020-12-03,2704.94,2709.41,2685.66,2702.21,13.83,135.84,-0.17
21,801140,轻工制造,2020-12-02,2704.50,2708.67,2692.89,2706.83,13.32,139.24,-0.03
22,801140,轻工制造,2020-12-01,2668.16,2709.59,2665.78,2707.55,11.91,126.32,1.60
23,801140,轻工制造,2020-11-30,2690.54,2690.57,2659.96,2664.82,12.64,139.99,-0.91
24,801140,轻工制造,2020-11-27,2691.78,2692.80,2660.97,2689.31,11.12,109.10,-0.21
25,801140,轻工制造,2020-11-26,2713.65,2716.65,2677.86,2695.07,10.14,110.28,-0.64
26,801140,轻工制造,2020-11-25,2780.80,2780.80,2712.52,2712.52,12.75,139.55,-2.44
27,801140,轻工制造,2020-11-24,2781.16,2784.24,2768.20,2780.30,13.35,138.00,-0.09
28,801140,轻工制造,2020-11-23,2763.23,2791.57,2749.17,2782.88,16.06,160.48,0.71
29,801140,轻工制造,2020-11-20,2743.02,2763.48,2738.32,2763.18,11.98,130.48,0.65
30,801140,轻工制造,2020-11-19,2721.02,2746.33,2711.38,2745.46,12.45,138.02,0.79
31,801140,轻工制造,2020-11-18,2722.80,2731.16,2711.21,2723.88,14.09,153.42,0.06
32,801140,轻工制造,2020-11-17,2742.71,2742.71,2706.33,2722.28,13.25,153.09,-0.66
33,801140,轻工制造,2020-11-16,2712.80,2740.41,2712.53,2740.41,14.01,153.98,1.27
34,801140,轻工制造,2020-11-13,2709.97,2710.04,2688.44,2705.92,10.23,117.14,-0.22
35,801140,轻工制造,2020-11-12,2693.18,2715.97,2692.74,2711.92,11.01,115.19,0.84
36,801140,轻工制造,2020-11-11,2716.97,2726.16,2687.78,2689.41,9.77,115.19,-1.18
