index_code,index_name,date,open,high,low,close,vol,amount,change_pct
801020,采掘,2020-12-31,2482.03,2491.34,2455.74,2481.63,26.57,154.84,-0.21
801020,采掘,2020-12-30,2433.72,2518.08,2430.97,2486.94,24.20,146.03,1.48
801020,采掘,2020-12-29,2526.76,2526.76,2447.54,2450.59,25.69,155.96,-3.19
801020,采掘,2020-12-28,2544.03,2546.37,2510.73,2531.35,26.37,165.62,0.01
801020,采掘,2020-12-25,2466.68,2540.43,2451.76,2531.21,30.64,169.26,2.37
801020,采掘,2020-12-24,2476.29,2486.69,2434.55,2472.56,25.56,141.69,0.57
801020,采掘,2020-12-23,2412.44,2479.98,2412.44,2458.57,24.28,141.15,1.55
801020,采掘,2020-12-22,2519.05,2532.47,2421.08,2421.08,28.69,178.55,-4.66
801020,采掘,2020-12-21,2536.95,2544.56,2503.01,2539.34,31.20,192.66,0.71
801020,采掘,2020-12-18,2463.65,2531.41,2463.65,2521.32,32.40,198.97,3.74
801020,采掘,2020-12-17,2363.89,2432.36,2355.00,2430.33,20.06,116.03,2.53
801020,采掘,2020-12-16,2383.45,2397.74,2368.04,2370.44,14.37,86.25,-0.39
801020,采掘,2020-12-15,2381.07,2381.97,2354.95,2379.71,16.11,91.53,-0.33
801020,采掘,2020-12-14,2434.56,2434.62,2377.12,2387.50,23.87,142.77,-3.78
801020,采掘,2020-12-11,2527.63,2550.90,2465.10,2481.34,29.42,173.54,-0.26
801020,采掘,2020-12-10,2491.86,2505.69,2474.07,2487.70,26.31,153.13,0.13
801020,采掘,2020-12-09,2478.59,2521.79,2478.42,2484.37,25.23,152.87,0.69
801020,采掘,2020-12-08,2480.55,2490.48,2455.90,2467.43,18.08,106.18,-0.55
801020,采掘,2020-12-07,2522.56,2536.04,2481.20,2481.20,19.85,122.63,-1.49
801020,采掘,2020-12-04,2498.94,2522.66,2475.73,2518.84,21.91,117.55,0.28
801020,采掘,2020-12-03,2558.71,2558.76,2504.45,2511.72,29.00,167.15,-2.16
801020,采掘,2020-12-02,2538.77,2576.30,2529.97,2567.25,25.06,151.22,1.13
801020,采掘,2020-12-01,2514.96,2542.00,2501.70,2538.68,22.61,131.49,0.99
801020,采掘,2020-11-30,2520.22,2581.86,2513.91,2513.91,26.81,168.85,0.00
801020,采掘,2020-11-27,2518.52,2533.14,2468.88,2514.01,22.91,134.73,-0.12
801020,采掘,2020-11-26,2525.90,2543.18,2503.66,2517.15,23.93,144.76,-0.88
801020,采掘,2020-11-25,2597.29,2617.64,2539.58,2539.58,39.50,225.76,-1.07
801020,采掘,2020-11-24,2540.21,2568.13,2520.93,2567.10,32.17,193.09,0.91
801020,采掘,2020-11-23,2465.61,2571.76,2465.61,2543.95,38.66,245.46,3.93
801020,采掘,2020-11-20,2389.04,2447.80,2379.96,2447.80,21.65,129.88,2.19
801020,采掘,2020-11-19,2416.35,2434.22,2381.32,2395.40,17.42,102.16,-1.12
801020,采掘,2020-11-18,2406.92,2430.55,2390.64,2422.46,20.96,123.32,0.31
801020,采掘,2020-11-17,2427.20,2452.22,2403.75,2414.86,24.53,148.17,-0.23
801020,采掘,2020-11-16,2352.71,2426.09,2352.71,2420.32,26.87,148.53,3.23
801020,采掘,2020-11-13,2348.80,2351.23,2325.43,2344.63,16.19,89.90,-0.31
801020,采掘,2020-11-12,2355.95,2357.99,2336.72,2351.93,15.13,88.19,-0.48
801020,采掘,2020-11-11,2330.05,2387.14,2323.77,2363.16,23.00,131.32,1.37
801020,采掘,2020-11-10,2350.13,2362.64,2319.32,2331.25,17.28,101.59,0.17
801020,采掘,2020-11-09,2293.91,2333.36,2293.91,2327.23,16.07,99.36,2.04
801020,采掘,2020-11-06,2272.30,2290.41,2270.72,2280.62,11.63,73.26,0.43
801020,采掘,2020-11-05,2263.70,2272.18,2255.85,2270.95,11.06,68.42,0.74
801020,采掘,2020-11-04,2248.29,2258.74,2233.46,2254.31,11.37,68.88,0.70
801020,采掘,2020-11-03,2195.93,2239.77,2195.93,2238.69,11.05,58.80,2.25
801020,采掘,2020-11-02,2184.75,2202.72,2177.17,2189.44,10.23,56.65,0.16
801020,采掘,2020-10-30,2217.33,2238.63,2181.97,2185.87,11.36,61.60,-1.36
801020,采掘,2020-10-29,2208.35,2222.19,2201.54,2215.90,7.62,42.59,-0.86
801020,采掘,2020-10-28,2232.59,2239.94,2213.25,2235.05,7.09,39.26,0.12
801020,采掘,2020-10-27,2232.78,2242.58,2222.57,2232.44,6.92,38.65,-0.47
801020,采掘,2020-10-26,2250.15,2250.47,2229.71,2243.05,7.59,41.67,-0.54
801020,采掘,2020-10-23,2272.46,2285.73,2253.53,2255.14,8.45,45.84,-0.78
801020,采掘,2020-10-22,2276.65,2283.38,2266.80,2272.94,8.10,45.20,-0.52
801020,采掘,2020-10-21,2310.10,2310.10,2278.69,2284.85,9.32,51.16,-1.11
801020,采掘,2020-10-20,2305.45,2310.50,2287.06,2310.50,9.44,53.91,-0.06
801020,采掘,2020-10-19,2345.28,2349.47,2308.51,2311.96,15.15,86.79,-1.48
801020,采掘,2020-10-16,2315.61,2360.88,2309.21,2346.61,19.32,111.36,1.30
801020,采掘,2020-10-15,2300.69,2350.05,2290.13,2316.39,16.63,89.80,0.77
801020,采掘,2020-10-14,2310.99,2311.34,2291.32,2298.61,10.53,56.06,-0.92
801020,采掘,2020-10-13,2313.79,2321.28,2299.50,2319.90,13.12,67.93,0.47
